央视频道,#genre#
山东新闻,http://123.168.95.252:4000/udp/239.21.1.54:5002
山东新闻,http://123.168.95.252:4000/udp/239.21.1.140:5002
山东综艺,http://123.168.95.252:4000/udp/239.21.1.55:5002
山东综艺,http://123.168.95.252:4000/udp/239.21.1.177:5002
山东国际,http://123.168.95.252:4000/udp/239.21.1.61:5002
山东教育,http://123.168.95.252:4000/udp/239.21.1.101:5002
山东教育,http://123.168.95.252:4000/udp/239.21.1.169:5002
山东居家购物,http://123.168.95.252:4000/udp/239.21.1.112:5002
山东农科,http://123.168.95.252:4000/udp/239.21.1.59:5002
山东农科,http://123.168.95.252:4000/udp/239.21.1.183:5002
山东齐鲁,http://123.168.95.252:4000/udp/239.21.1.53:5002
山东齐鲁,http://123.168.95.252:4000/udp/239.21.1.134:5002
山东少儿,http://123.168.95.252:4000/udp/239.21.1.60:5002
山东少儿,http://123.168.95.252:4000/udp/239.21.1.208:5002
山东生活,http://123.168.95.252:4000/udp/239.21.1.56:5002
山东生活,http://123.168.95.252:4000/udp/239.21.1.175:5002
山东购物,http://39.88.44.216:3333/udp/239.253.254.104:8000
山东教育,http://39.88.44.216:3333/udp/239.253.254.59:8000
山东农科,http://39.88.44.216:3333/udp/239.253.254.24:8000
山东齐鲁,http://39.88.44.216:3333/udp/239.253.254.114:8000
山东少儿,http://39.88.44.216:3333/udp/239.253.254.25:8000
山东生活,http://39.88.44.216:3333/udp/239.253.254.151:8000
山东体育,http://39.88.44.216:3333/udp/239.253.254.22:8000
山东卫视,http://39.88.44.216:3333/udp/239.253.254.78:8000
山东文旅,http://39.88.44.216:3333/udp/239.253.254.160:8000
山东新闻,http://39.88.44.216:3333/udp/239.253.254.23:8000
山东综艺,http://39.88.44.216:3333/udp/239.253.254.159:8000
山东卫视,http://123.129.70.178:9901/tsfile/live/0018_1.m3u8
山东齐鲁,http://123.129.70.178:9901/tsfile/live/0019_1.m3u8
山东新闻,http://123.129.70.178:9901/tsfile/live/1000_1.m3u8
山东综艺,http://123.129.70.178:9901/tsfile/live/1001_1.m3u8
山东生活,http://123.129.70.178:9901/tsfile/live/1002_1.m3u8
山东体育,http://123.129.70.178:9901/tsfile/live/1003_1.m3u8
山东少儿,http://123.129.70.178:9901/tsfile/live/1004_1.m3u8
济南综合,http://124.128.73.58:9901/tsfile/live/1003_1.m3u8
济南都市,http://124.128.73.58:9901/tsfile/live/1004_1.m3u8
济南影视,http://124.128.73.58:9901/tsfile/live/1005_1.m3u8
济南都市,http://123.168.95.252:4000/udp/239.21.1.63:5002
济南教育,http://123.168.95.252:4000/udp/239.21.1.133:5002
济南科教,http://123.168.95.252:4000/udp/239.21.1.150:5002
济南鲁中,http://123.168.95.252:4000/udp/239.21.1.149:5002
济南商务,http://123.168.95.252:4000/udp/239.21.1.67:5002
济南少儿,http://123.168.95.252:4000/udp/239.21.1.68:5002
济南生活,http://123.168.95.252:4000/udp/239.21.1.64:5002
济南新闻,http://123.168.95.252:4000/udp/239.21.1.62:5002
济南新闻,http://123.168.95.252:4000/udp/239.21.1.94:5002
济南影视,http://123.168.95.252:4000/udp/239.21.1.65:5002
济南娱乐,http://123.168.95.252:4000/udp/239.21.1.66:5002
济宁公共,http://123.168.95.252:4000/udp/239.21.2.20:5002
济宁教育,http://123.168.95.252:4000/udp/239.21.1.139:5002
济宁综合,http://123.168.95.252:4000/udp/239.21.1.138:5002
济宁综合,http://123.168.95.252:4000/udp/239.21.2.19:5002
济阳综合,http://123.168.95.252:4000/udp/239.21.1.187:5002
滨州公共,http://123.168.95.252:4000/udp/239.21.1.119:5002
滨州好生新闻,http://123.168.95.252:4000/udp/239.21.1.238:5002
滨州新闻,http://123.168.95.252:4000/udp/239.21.1.118:5002
昌邑新闻,http://123.168.95.252:4000/udp/239.21.2.27:5002
昌乐新闻,http://123.168.95.252:4000/udp/239.21.1.245:5002
茌平综合,http://123.168.95.252:4000/udp/239.21.1.219:5002
单县综合,http://123.168.95.252:4000/udp/239.21.2.21:5002
德州公共,http://123.168.95.252:4000/udp/239.21.1.76:5002
德州新闻,http://123.168.95.252:4000/udp/239.21.1.75:5002
定陶,http://123.168.95.252:4000/udp/239.21.1.244:5002
东平新闻,http://123.168.95.252:4000/udp/239.21.1.216:5002
东营公共,http://123.168.95.252:4000/udp/239.21.1.82:5002
东营新闻,http://123.168.95.252:4000/udp/239.21.1.81:5002
冠县综合,http://123.168.95.252:4000/udp/239.21.1.250:5002
桓台,http://123.168.95.252:4000/udp/239.21.1.105:5002
惠民综合,http://123.168.95.252:4000/udp/239.21.1.181:5002
金乡新闻,http://123.168.95.252:4000/udp/239.21.1.184:5002
巨野新闻,http://123.168.95.252:4000/udp/239.21.1.215:5002
莱西综合,http://123.168.95.252:4000/udp/239.21.1.247:5002
兰陵综合,http://123.168.95.252:4000/udp/239.21.1.237:5002
梁山新闻,http://123.168.95.252:4000/udp/239.21.2.12:5002
聊城公共,http://123.168.95.252:4000/udp/239.21.1.254:5002
聊城综合,http://123.168.95.252:4000/udp/239.21.1.253:5002
陵城新闻,http://123.168.95.252:4000/udp/239.21.2.24:5002
菏泽,http://123.168.95.252:4000/udp/239.21.1.103:5002
菏泽2,http://123.168.95.252:4000/udp/239.21.2.18:5002
东明,http://123.168.95.252:4000/udp/239.21.1.246:5002
牟平生活,http://123.168.95.252:4000/udp/239.21.2.11:5002
牟平新闻,http://123.168.95.252:4000/udp/239.21.2.10:5002
蒙阴,http://123.168.95.252:4000/udp/239.21.2.23:5002
莘县,http://123.168.95.252:4000/udp/239.21.1.211:5002
平度新闻,http://123.168.95.252:4000/udp/239.21.1.228:5002
平阴综合,http://123.168.95.252:4000/udp/239.21.1.221:5002
平原新闻,http://123.168.95.252:4000/udp/239.21.1.243:5002
栖霞综合,http://123.168.95.252:4000/udp/239.21.1.229:5002
齐河新闻,http://123.168.95.252:4000/udp/239.21.1.230:5002
青岛1,http://123.168.95.252:4000/udp/239.21.1.69:5002
青岛2,http://123.168.95.252:4000/udp/239.21.1.70:5002
青岛3,http://123.168.95.252:4000/udp/239.21.1.71:5002
青岛4,http://123.168.95.252:4000/udp/239.21.1.72:5002
青岛5,http://123.168.95.252:4000/udp/239.21.1.73:5002
青岛6,http://123.168.95.252:4000/udp/239.21.1.74:5002
平度,http://39.88.44.216:3333/udp/239.253.254.248:8000
青岛李沧,http://39.88.44.216:3333/udp/239.253.254.249:8000
青岛李沧,http://39.88.44.216:3333/udp/239.253.254.250:8000
青岛李沧,http://39.88.44.216:3333/udp/239.253.254.251:8000
青岛李沧,http://39.88.44.216:3333/udp/239.253.254.252:8000
青岛李沧,http://39.88.44.216:3333/udp/239.253.254.253:8000
青岛生活,http://39.88.44.216:3333/udp/239.253.254.244:8000
青岛综合,http://39.88.44.216:3333/udp/239.253.254.243:8000
青州文化旅游,http://123.168.95.252:4000/udp/239.21.1.231:5002
青州综合,http://123.168.95.252:4000/udp/239.21.1.232:5002
曲阜新闻,http://123.168.95.252:4000/udp/239.21.1.225:5002
日照莒县TV-1,http://123.168.95.252:4000/udp/239.21.1.236:5002
日照科教,http://123.168.95.252:4000/udp/239.21.1.80:5002
日照岚山,http://123.168.95.252:4000/udp/239.21.1.209:5002
日照新闻,http://123.168.95.252:4000/udp/239.21.1.79:5002
荣成综合,http://123.168.95.252:4000/udp/239.21.1.227:5002
乳山,http://123.168.95.252:4000/udp/239.21.1.220:5002
潍坊1,http://123.168.95.252:4000/udp/239.21.1.77:5002
潍坊2,http://123.168.95.252:4000/udp/239.21.1.78:5002
潍坊寿光新闻,http://123.168.95.252:4000/udp/239.21.1.180:5002
文登,http://123.168.95.252:4000/udp/239.21.1.174:5002
无棣综合,http://123.168.95.252:4000/udp/239.21.1.214:5002
五莲新闻,http://123.168.95.252:4000/udp/239.21.1.249:5002
武城新闻,http://123.168.95.252:4000/udp/239.21.1.239:5002
武城影视,http://123.168.95.252:4000/udp/239.21.1.240:5002
西藏卫视,http://123.168.95.252:4000/udp/239.21.1.46:5002
喜剧影院,http://123.168.95.252:4000/udp/239.21.1.122:5002
夏津公共,http://123.168.95.252:4000/udp/239.21.1.102:5002
夏津综合,http://123.168.95.252:4000/udp/239.21.1.106:5002
新疆卫视,http://123.168.95.252:4000/udp/239.21.1.45:5002
新泰乡村,http://123.168.95.252:4000/udp/239.21.1.248:5002
新泰新闻,http://123.168.95.252:4000/udp/239.21.1.210:5002
新闻综合,http://123.168.95.252:4000/udp/239.21.1.193:5002
烟台公共,http://123.168.95.252:4000/udp/239.21.1.117:5002
烟台经济,http://123.168.95.252:4000/udp/239.21.1.205:5002
烟台新闻,http://123.168.95.252:4000/udp/239.21.1.116:5002
烟台影视,http://123.168.95.252:4000/udp/239.21.1.204:5002
兖州新闻,http://123.168.95.252:4000/udp/239.21.1.224:5002
阳信新闻,http://123.168.95.252:4000/udp/239.21.1.252:5002
郓城新闻,http://123.168.95.252:4000/udp/239.21.1.251:5002
沾化综合,http://123.168.95.252:4000/udp/239.21.1.226:5002
长清新闻,http://123.168.95.252:4000/udp/239.21.1.107:5002
寿光蔬菜,http://123.168.95.252:4000/udp/239.21.1.218:5002
滕州综合,http://123.168.95.252:4000/udp/239.21.1.178:5002
诸城新闻,http://123.168.95.252:4000/udp/239.21.1.217:5002
淄博都市,http://123.168.95.252:4000/udp/239.21.1.83:5002
淄博公共,http://123.168.95.252:4000/udp/239.21.1.182:5002
淄博科教,http://123.168.95.252:4000/udp/239.21.1.110:5002
淄博生活,http://123.168.95.252:4000/udp/239.21.1.109:5002
淄博新闻,http://123.168.95.252:4000/udp/239.21.1.84:5002
淄博沂源新闻,http://123.168.95.252:4000/udp/239.21.1.114:5002
邹城新闻,http://123.168.95.252:4000/udp/239.21.1.185:5002
宁津新闻,http://123.168.95.252:4000/udp/239.21.2.50:5002
禹城综合,http://123.168.95.252:4000/udp/239.21.1.241:5002
禹城综艺,http://123.168.95.252:4000/udp/239.21.1.242:5002
莱西,http://39.88.44.216:3333/udp/239.253.254.247:8000
崂山,http://39.88.44.216:3333/udp/239.253.254.242:8000
宁阳1,http://123.168.95.252:4000/udp/239.21.1.143:5002
宁阳2,http://123.168.95.252:4000/udp/239.21.1.144:5002
资讯频道,#genre#
中|文|台1,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
中|文|台2,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
中|文|台3,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
资|讯|台1,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8
资|讯|台2,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
资|讯|台3,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
